eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,ncasualities,date
202101110028,2021,1,11,,0,,104,Kenya,11,Sub-Saharan Africa,Mandera,Burashum,3.90697,40.370092,2,1,The incident occurred 30km from Takaba.,"01/11/2021: Assailants opened fire on a bus near Burashum, Banisa, Mandera, Kenya. There were no reported casualties. No group claimed responsibility for the incident; however, sources suspected the involvement of Al-Shabaab.",1,1,1,0,,,0.0,0,0,2,Armed Assault,,,,,14,Private Citizens & Property,73.0,Vehicles/Transportation,Not Applicable,Bus,104.0,Kenya,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,1,,,0,-99,0,0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,"""Kenyan police repulse militants after fierce gun battle,"" Xinhua News Agency, January 12, 2021.","""Suspected al-shabbab attack in Mandera,"" KenyanNews.co.ke, January 12, 2021.",,START Primary Collection,1,1,0,1,,0.0,01/11/2021
202101110029,2021,1,11,,0,,182,Somalia,11,Sub-Saharan Africa,Lower Juba,Unknown,0.224021,41.601181,4,0,,"01/11/2021: An explosive device targeting a Kenyan African Union Mission in Somalia (AMISOM) convoy detonated in Lower Juba, Somalia. It is unknown if the attack caused any casualties. Al-Shabaab claimed responsibility for the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,3,Bombing/Explosion,,,,,4,Military,29.0,Military Unit/Patrol/Convoy,African Union Mission in Somalia (AMISOM),Kenyan Convoy,422.0,International,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,1,7.0,"Posted to website, blog, etc.",,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,-9,,,,,0,,,,,,,,,,,,,,,,,"""Militants reportedly kill seven Kenyan soldiers in Somalia,"" Radio Kulmiye website, January 13, 2021.","""7 KDF Officers Killed in Bomb Attack,"" Kenyans.co.ke, January 12, 2021.",,START Primary Collection,0,1,1,1,,,01/11/2021
202101120014,2021,1,12,,0,,104,Kenya,11,Sub-Saharan Africa,Mandera,Darkale,3.846772,40.268071,1,0,,"01/12/2021: An explosive device targeting a Safaricom telecommunications mast detonated in Darkale, Banisa, Mandera, Kenya. No casualties were reported, but the mast was destroyed in the attack. No group claimed responsibility for the incident; however, sources suspected the involvement of Al-Shabaab.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,16,Telecommunication,90.0,Telephone/Telegraph,Unknown,Telecommunications Mast,104.0,Kenya,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,1,,,0,-99,0,0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,Telecommunications mast damaged,0,,,,,,,,,,,,,,,,,"""Suspected al-Shabab militants bomb Kenya telecom mast,"" Daily Nation website, January 14, 2021.","""Terrorism Digest: 13-14 Jan 21,"" BBC Monitoring, January 14, 2021.",,START Primary Collection,1,1,0,1,,0.0,01/12/2021
202101120015,2021,1,12,,0,,182,Somalia,11,Sub-Saharan Africa,Lower Juba,Unknown,0.127664,41.29884,4,0,The incident occurred between Dhobley and Hosingow towns.,"01/12/2021: An explosive device detonated targeting a Kenyan African Union Mission in Somalia (AMISOM) vehicle between Dhobley and Hosingow, Lower Juba, Somalia. Seven soldiers were killed in the blast. Al-Shabaab claimed responsibility for the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,3,Bombing/Explosion,,,,,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),African Union Mission in Somalia (AMISOM),Kenyan Vehicle,422.0,International,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,1,10.0,Unknown,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,A roadside bomb was used in the attack.,7.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,Vehicle damaged,0,,,,,,,,,,,,,,,,,"""Militants reportedly kill seven Kenyan soldiers in Somalia,"" Radio Kulmiye website, January 13, 2021.","""Roadside blast kills 7 Kenyan soldiers in Somalia,"" Anadolu Ajansi, January 12, 2021.","""7 KDF Soldiers Killed In Hosingow Explosion,"" Radio Dalsan, January 12, 2021.",START Primary Collection,0,1,1,1,,7.0,01/12/2021
202101120019,2021,1,9,,0,,104,Kenya,11,Sub-Saharan Africa,Mandera,Banisa,3.90697,40.370092,1,0,,"01/09/2021: Assailants attacked a bus in Banisa, Mandera, Kenya. This was one of two attacks on vehicles in Banisa on this date. It is unknown if the attack resulted in any casualties. No group claimed responsibility for the incident; however, sources suspected the involvement of Al-Shabaab.",1,1,1,0,,,1.0,1,0,9,Unknown,,,,,14,Private Citizens & Property,73.0,Vehicles/Transportation,Unknown,Bus,104.0,Kenya,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,1,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Bus damaged,0,,,,,,,,,,,,,,,,,"""Suspected al-Shabab militants bomb Kenya telecom mast,"" Daily Nation website, January 14, 2021.",,,START Primary Collection,1,1,0,1,"202101120019, 202101090016",,01/09/2021
202101130014,2021,1,12,,0,,104,Kenya,11,Sub-Saharan Africa,Wajir,Unknown,1.636048,40.308863,4,0,,"01/12/2021: Assailants attacked a commuter bus traveling from Nairobi to Mandera in Wajir, Kenya. There were no reported casualties in the attack; however, property was stolen from passengers. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,73.0,Vehicles/Transportation,Unknown,Bus,104.0,Kenya,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,6,0,0,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,AK-47 assault rifles were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Personal property stolen,0,,,,,,,,,,,,,,,,,"""Kenyan police pursue al-Shabab after bus attack in border region,"" SINA, January 13, 2021.",,,START Primary Collection,1,1,0,1,,0.0,01/12/2021
202101150028,2021,1,15,01/15/2021,0,,182,Somalia,11,Sub-Saharan Africa,Lower Shebelle,Lego,2.521016,44.953379,2,0,,"01/15/2021: Assailants opened fire on a Ma'awisley clan militia base in Lego, Lower Shebelle, Somalia. It is unknown if the ensuing clash resulted in any casualties. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab. (date uncertain: pub. date) (#GT: review C2 for clan militia based on targets coding)",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,17,Terrorists/Non-State Militia,94.0,Non-State Militia,Ma'awisley Militia,Militia Base,182.0,Somalia,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,,0.0,,,0.0,,-9,,,,,0,,,,,,,,,,,,,,,,,"""Al-Shabab clashes with vigilante group in southern Somalia,"" Radio Kulmiye, January 15, 2021.",,,START Primary Collection,0,0,0,0,,,01/15/2021
202101170017,2021,1,17,,0,,182,Somalia,11,Sub-Saharan Africa,Lower Shebelle,Tehsile,2.321857,45.060566,1,0,The incident occurred along Afgooye-Wanlaweyn road.,"01/17/2021: An explosive device detonated and assailants opened fire targeting the convoy of Lower Shebelle governor Abdikadir Mohamed Nur Sidi along Afgooye-Wanlaweyn road in Tehsile, Lower Shebelle, Somalia. The governor was unharmed, but nine people were killed, including four assailants, and four people were wounded in the blast. Al-Shabaab claimed responsibility for the incident.",1,1,1,0,,,0.0,0,0,1,Assassination,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Government of Lower Shebelle,Convoy of Governor: Abdikadir Mohamed Nur Sidi,182.0,Somalia,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,1,10.0,Unknown,,,,,,,,6,Explosives,8.0,Landmine,5.0,Firearms,5.0,Unknown Gun Type,,,,,,,,,A roadside landmine was used in the attack.,9.0,0.0,4.0,4.0,0.0,,1,3.0,Minor (likely < $1 million),-99.0,Military convoy damaged,0,,,,,,,,,,,,,,,,"The victims included soldiers escorting the Governor's convoy. Casualty information conflicts across sources. Following GTD protocol, the majority reliable estimate is reported here.","""Six soldiers killed, governor survives following IED attack in Lower Shabelle,"" Hiiraan Online, January 17, 2021.","""Terrorism Digest: 16-17 Jan 21,"" BBC Monitoring, January 17, 2021.","""Somalia.- At least five Somali service members are being ambushed by Al Shabaab in southern Somalia,"" CE Noticias Financieras English, January 17, 2021.",START Primary Collection,0,0,0,0,,13.0,01/17/2021
202101190021,2021,1,19,,0,,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.061095,45.261562,1,0,The incident occurred near Garasbaaleey.,"01/19/2021: An explosive device detonated targeting the vehicle of government officials near Garasbaaleey, west of Mogadishu, Banaadir, Somalia. Four people, including the two government officials, were killed and six people were injured in the blast. Al-Shabaab claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,1,Assassination,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Government of Garasbaley,Vehicle of Youth Affairs Official: Abdirashid Dubad,182.0,Somalia,2.0,Government (General),18.0,"Government Personnel (excluding police, military)",Government of Garasbaley,Vehicle of Deputy Security Commissioner: Ali Mohamed Moalim,182.0,Somalia,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,1,7.0,"Posted to website, blog, etc.",,,,,,,,6,Explosives,15.0,Vehicle,,,,,,,,,,,,,An explosives-laden pickup truck was used in the attack.,4.0,0.0,0.0,6.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Vehicle damaged,0,,,,,,,,,,,,,,,,The victims included two guards and the vehicle's driver.,"""Somalia: Roadside blast kills 5 outside Mogadishu,"" Anadolu Agency (AA), January 19, 2021.","""At least 4 people killed in bomb blast in Somalia's capital – Reports,"" United News of India, January 19, 2021.","""Terrorism Digest: 19-20 Jan 21,"" BBC Monitoring, January 20, 2021.",START Primary Collection,0,0,0,0,,10.0,01/19/2021
202101190038,2021,1,19,,0,,104,Kenya,11,Sub-Saharan Africa,Mandera,Sarman,3.862747,40.653905,1,0,,"01/19/2021: Assailants attacked a telecommunications mast in Sarman, Mandera, Kenya. No casualties were reported. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,16,Telecommunication,90.0,Telephone/Telegraph,Unknown,Telecommunications Mast,104.0,Kenya,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,"The specific motive is unknown; however, sources noted that the attack may have been carried out to persuade the company to pay Al-Shabaab for protection from more similar attacks.",0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,Telecommunications mast damaged,0,,,,,,,,,,,,,,,,,"""Mandera in tight spot as Somalia's unease spills over,"" Daily Nation (Kenya), January 28, 2021.","""Déjà Vu Looms in the Somalia Political, Security Landscape,"" MENAFN - Business & Finance News (English), January 26, 2021.",,START Primary Collection,1,1,0,1,,0.0,01/19/2021
202101210029,2021,1,21,01/21/2021,0,,182,Somalia,11,Sub-Saharan Africa,Gedo,Burdhubo,3.503923,42.236244,2,0,,"01/21/2021: Assailants attacked an African Union Mission in Somalia (AMISOM) base in Burdhubo District, Gedo region, Somalia. Two soldiers were killed and an unknown number of other soldiers were injured in the attack. Al-Shabaab claimed responsibility for the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,3,Bombing/Explosion,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,African Union Mission in Somalia (AMISOM),Ethiopian Base,422.0,International,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,1,4.0,E-mail,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Mortars were used in the attack.,2.0,0.0,0.0,,0.0,0.0,1,4.0,Unknown,-99.0,Military equipment damaged,0,,,,,,,,,,,,,,,,Injury information is missing for an incident where individuals were likely to have been wounded.,"""Al-Shabaab attacks Ethiopian troops base in southern Somalia,"" Radio Garowe, January 23, 2021.","""Somali militants reportedly kill two Ethiopian soldiers,"" Somali Memo website, January 21, 2021.",,START Primary Collection,0,1,1,1,,,01/21/2021
202101220031,2021,1,22,,0,,182,Somalia,11,Sub-Saharan Africa,Lower Juba,Yaq-Bimo,0.224021,41.601181,2,0,The incident occurred between Yaq-rar and Birole.,"01/22/2021: Assailants attacked a Jubaland Forces (JF) base between Yaq-rar and Birole in Yaq-Bimo area, Lower Juba region, Somalia. Four assailants were killed and an unknown number of assailants and soldiers were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,2,Armed Assault,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Jubaland Forces (JF),Base,182.0,Somalia,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,4.0,0.0,4.0,,0.0,,-9,,,,,0,,,,,,,,,,,,,,,,,"""Al-Shabab and regional forces clash in southern Somalia,"" Radio Kulmiye website, January 22, 2021.",,,START Primary Collection,0,0,0,0,,,01/22/2021
202101270023,2021,1,27,,0,,104,Kenya,11,Sub-Saharan Africa,Mandera,Unknown,3.371393,41.392775,4,0,The incident occurred on the road between Mandera and Elwak in the Omar Jillo area.,"01/27/2021: An explosive device detonated targeting a security forces vehicle in Omar Jillo area, Mandera, Kenya. At least one security officer was killed and three officers were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,3,Bombing/Explosion,,,,,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Kenya Defense Forces (KDF),Vehicle,104.0,Kenya,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,1.0,0.0,0.0,3.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Vehicle damaged,0,,,,,,,,,,,,,,,,"Casualty information conflicts across sources. Following GTD protocol, the majority reliable estimate is reported here.","""Bomb blast kills policeman in northern Kenya,"" Anadolu Agency (AA), January 28, 2021.","""Kenyan security officer killed in Mandera bomb attack,"" The Star website, January 28, 2021.","""Mandera in tight spot as Somalia's unease spills over,"" Daily Nation (Kenya), January 28, 2021.",START Primary Collection,1,1,0,1,,4.0,01/27/2021
202101290012,2021,1,29,,0,,104,Kenya,11,Sub-Saharan Africa,Wajir,Unknown,1.951941,40.837401,4,0,The incident occurred in Konton area.,"01/29/2021: An explosive device targeting police officers detonated in Konton area, Wajir, Kenya. The device was set off by two hyenas, and thus didn’t cause any other casualties. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,3,Police,25.0,Police Security Forces/Officers,Kenya Police Service (KPS),Officers,104.0,Kenya,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,A roadside bomb was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,"""IED targeting police officers on patrol kills 2 Hyenas in Wajir,"" Pulselive.co.ke, January 30, 2021.","""Hyenas Save Police Officers from Terrorist Attack,"" Kenyans.co.ke, January 30, 2021.",,START Primary Collection,1,1,0,1,,0.0,01/29/2021
202102020007,2021,2,2,,0,,182,Somalia,11,Sub-Saharan Africa,Galguduud,Dhusamareb,5.470833,46.360076,1,1,,"02/02/2021: Assailants fired mortar shells on Dhusamareb airport, near Dhusamareb, Galguduud, Somalia. This was one of three related mortar attacks on Dhusamareb on this date, when the Somali President was in the city to meet with regional leaders to resolve an electoral dispute. At least four civilians were injured as a result of the attacks. Al-Shabaab claimed responsibility for the incident.",1,1,1,0,,,1.0,1,0,3,Bombing/Explosion,,,,,6,Airports & Aircraft,44.0,Airport,Dhusamareb Airport,Airport,182.0,Somalia,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,-99,1,8.0,Personal claim,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Ten mortar shells were used in this and two other related attacks.,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,"Casualties represent a division of the total number of casualties across incidents 202102020005, 202102020006, and 202102020007.","""Somali Militants Launch Mortar Attack on Compound Containing Pres ..,"" PakistanPoint.com, February 2, 2021.","""BBCM Africa Watchlist for 2 February,"" African media, February 2, 2021.","""Somali army seizes senior militant in central region,"" Somali National TV, February 5, 2021.",START Primary Collection,0,0,0,0,"202102020005, 202102020006, 202102020007",1.0,02/02/2021
202102020019,2021,2,2,,0,,182,Somalia,11,Sub-Saharan Africa,Lower Shebelle,Doonka,2.648158,44.862927,1,0,,"02/02/2021: Assailants attacked trucks transporting charcoal and their military escort in Doonka, Lower Shebelle, Somalia. At least eight people, including truckers and soldiers, were killed and 12 people were wounded in the ensuing clash with security forces. Al-Shabaab claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,1,Business,7.0,Retail/Grocery/Bakery,Unknown,Charcoal Trucks,182.0,Somalia,4.0,Military,35.0,Military Transportation/Vehicle (excluding convoys),Somali National Army (SNA),Escort Vehicles,182.0,Somalia,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,1,10.0,Unknown,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,8.0,0.0,0.0,12.0,0.0,0.0,1,4.0,Unknown,-99.0,Vehicles damaged and weapons stolen,0,,,,,,,,,,,,,,,,,"""Al-Shabab reportedly kills five in southern Somalia attack,"" Dhacdo website, February 5, 2021.","""Seven killed in Al-Shabaab's clash with SNA troops in Somalia,"" Radio Garowe, February 3, 2021.","""Al-Shabaab ambush kills 8 in Somalia,"" Anadolu Ajansi, February 2, 2021.",START Primary Collection,0,0,0,0,,20.0,02/02/2021
202102020024,2021,2,2,,0,,182,Somalia,11,Sub-Saharan Africa,Middle Shebelle,Yalow-Farhan,2.358395,45.386289,2,0,The incident occurred in Balcad district.,"02/02/2021: Assailants attacked a military checkpoint in Yalow-Farhan, Balcad district, Middle Shebelle, Somalia. At least one soldier was killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,9,Unknown,,,,,4,Military,36.0,Military Checkpoint,Somali Armed Forces (SAF),Military Checkpoint,182.0,Somalia,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0,,,,,,,,,,,,,,,,,"""One soldier killed after Al-Shabaab ambush in Middle Shabelle,"" Hiiraan Online, February 3, 2021.",,,START Primary Collection,0,0,0,0,,1.0,02/02/2021
202102150027,2021,2,15,,0,,104,Kenya,11,Sub-Saharan Africa,Wajir,Khorof Harar,2.236522,40.72863,1,0,,"02/15/2021: Assailants opened fire on a Rapid Deployment Unit (RDU) camp in Khorof Harar, Wajir, Kenya. It is unknown if the attack resulted in any assailant casualties as security forces repelled the assault. Al-Shabaab claimed responsibility for the incident.",1,1,1,0,,,0.0,0,0,2,Armed Assault,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Rapid Deployment Unit (RDU),Camp,104.0,Kenya,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,1,8.0,Personal claim,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,,0.0,,,0.0,,-9,,,,,0,,,,,,,,,,,,,,,,,"""Al-Shabab attacks Kenyan police camp near north-eastern town,"" Radio Andalus, February 17, 2021.",,,START Primary Collection,1,1,0,1,,,02/15/2021
202103230009,2021,3,23,03/23/2021,0,,104,Kenya,11,Sub-Saharan Africa,Mandera,Sheikh Barrow,3.593732,41.535035,2,0,The incident occurred on the road between Mandera and Lafey.,"03/23/2021: Ten assailants launched rocket-propelled grenades and then opened fire on a Border Patrol Unit police camp on the road between Mandera and Lafey in Sheikh Barrow, Mandera, Kenya. There were no reported casualties. No group claimed responsibility for the incident; however, sources attributed the attack to al-Shabaab.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Kenyan Administration Police (AP),Camp,104.0,Kenya,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,"The specific motive is unknown; however, sources suspected the attack sought to disrupt national exams for students in the region.",0,,,0,10,0,0,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",5.0,Firearms,5.0,Unknown Gun Type,,,,,,,,,Two rocket-propelled grenades (RPGs) and firearms were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,"""Three killed in north-eastern Kenya IED attack,"" The Star website, March 24, 2021.","""4 killed, dozens injured in bus attack in northeastern Kenya,"" Xinhua News Agency, March 24, 2021.","""Terrorism Digest: 23-24 Mar 21,"" BBC Monitoring, March 24, 2021.",START Primary Collection,1,1,0,1,,0.0,03/23/2021
202103230018,2021,3,23,,0,,104,Kenya,11,Sub-Saharan Africa,Lamu,Unknown,-2.269558,40.900641,4,0,The incident occurred between Kiunga and Usalama camp.,"03/23/2021: An explosive device detonated targeting a water truck traveling to the under-construction border wall between Kiunga and Usalama camp, Lamu, Kenya. One person was killed in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,12.0,Construction,Unknown,Water Bowser,104.0,Kenya,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,30,0,0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,A roadside bomb was used in the attack.,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Water bowser damaged,0,,,,,,,,,,,,,,,,,"""Al Shabaab militants kill one in Lamu IED attack,"" Hiiraan Online, March 24, 2021.","""Al-Shabab kills one in attack in coastal Kenya,"" SINA, March 23, 2021.",,START Primary Collection,1,1,0,1,,1.0,03/23/2021
202103240009,2021,3,24,,0,,104,Kenya,11,Sub-Saharan Africa,Mandera,Unknown,3.804051,41.712315,4,0,The incident occurred on the road between Arabia and Mandera.,"03/24/2021: An explosive device detonated against a bus on the road between Arabia and Mandera, Mandera, Kenya. Four civilians were killed and 10 people were injured in the blast. No group claimed responsibility for the incident; however, sources suspected the involvement of al-Shabaab and stated that the attack was intended to target education officials.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,99.0,Bus (excluding tourists),Unknown,Bus,104.0,Kenya,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,"The specific motive is unknown; however, sources stated the explosive device, which detonated against a bus traveling on Arabia Road in Kenya, was intended to target education officials.",1,,,0,-99,0,0,,,,,,,,,,6,Explosives,8.0,Landmine,,,,,,,,,,,,,A roadside mine was used in the attack.,4.0,0.0,0.0,10.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Bus damaged,0,,,,,,,,,,,,,,,,,"""Three killed in north-eastern Kenya IED attack,"" The Star website, March 24, 2021.","""Four killed after bus strikes explosive device in Kenya as al-Shabaab terrorists suspected,"" The Independent, March 24, 2021.","""Roadside bomb kills three in Mandera,"" Hiiraan Online, March 24, 2021.",START Primary Collection,1,1,0,1,,14.0,03/24/2021
202104030013,2021,4,3,,0,,182,Somalia,11,Sub-Saharan Africa,Lower Shebelle,Anole,1.639658,44.527253,2,0,,"04/03/2021: Assailants fired mortars targeting a military base in Anole, Lower Shebelle, Somalia. There were an unknown number of casualties in the attack. This was one of six attacks targeting military forces in Lower Shebelle on this date. Al-Shabaab claimed responsibility for the incidents.",1,1,0,1,1.0,Insurgency/Guerilla Action,1.0,1,0,3,Bombing/Explosion,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Somali Armed Forces (SAF),Base,182.0,Somalia,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,1,8.0,Personal claim,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Mortars were used in the attack.,,0.0,,,0.0,,-9,,,,,0,,,,,,,,,,,,,,,,,"""UN condemns terror attacks on army bases in Somalia,"" Xinhua General News Service, April 4, 2021.","""Somali Army Kills 76 Shabab Militants,"" Islam Times, April 4, 2021.","""Explosions at 2 Somali army bases kill at least 9,"" Washington Post, April 3, 2021.",START Primary Collection,0,0,0,0,"202104030007, 202104030008, 202104030009, 202104030010, 202104030012, 202104030013",,04/03/2021
